Date,Treasury_SF_2Y,Treasury_SF_5Y,Treasury_SF_10Y,Treasury_SF_20Y,Treasury_SF_30Y
2006-12-08,-70.84177777777774,-36.25877777777782,-57.79877777777779,-26.212777777777774,
2006-12-11,-67.49733333333336,-28.58033333333333,-49.20833333333337,-9.016333333333364,
2006-12-12,-68.35200000000009,-32.225000000000136,-47.319000000000074,-21.054000000000087,
2006-12-13,-68.91900000000004,-19.689999999999998,-35.81900000000002,17.053999999999974,
2006-12-14,-67.27777777777783,-22.944777777777745,-41.41777777777776,0.818222222222289,
2006-12-15,-74.95400000000001,-32.76299999999998,-50.59599999999995,-9.668000000000006,
2006-12-18,-76.47499999999997,-37.84500000000003,-57.321000000000026,-26.40300000000002,
2006-12-19,-75.88511111111109,-43.23311111111104,-55.55011111111105,-41.13011111111109,
2006-12-20,-74.55288888888884,-32.07988888888889,-35.23094444444445,-7.2339444444444325,
2006-12-21,-78.01200000000006,-36.01000000000005,-42.6393333333333,-18.929333333333318,
2006-12-22,-80.05955555555556,-34.65455555555553,-40.80849999999998,-18.796499999999924,
2006-12-26,-82.27533333333326,-35.57333333333327,-43.5454444444444,-25.070444444444377,
2006-12-27,-75.60533333333336,-30.002333333333354,-48.815222222222246,-19.51222222222225,
2006-12-28,-82.95044444444443,-38.29244444444447,-54.26533333333333,-23.70533333333333,
2006-12-29,-42.501222222222225,-43.072222222222194,-49.69333333333333,-13.494333333333316,
2007-01-02,-42.501222222222225,-43.072222222222194,-52.12744444444445,-21.7064444444444,
2007-01-03,-42.501222222222225,-43.072222222222194,-48.58666666666659,-17.9106666666666,
2007-01-04,-42.501222222222225,-14.719444444444434,-56.06844444444448,-42.96344444444446,
2007-01-05,-42.501222222222225,-14.719444444444434,-44.23811111111115,-15.921111111111145,
2007-01-08,-42.501222222222225,-14.719444444444434,-48.51811111111107,-26.89911111111104,
2007-01-09,-42.501222222222225,-4.059999999999945,-42.74200000000002,-15.531000000000063,
2007-01-10,-42.501222222222225,0.29655555555552837,-28.09444444444449,3.3115555555555147,
2007-01-11,-42.501222222222225,-9.765333333333388,-45.20833333333337,-27.84733333333338,
2007-01-12,-42.501222222222225,-3.433999999999969,-30.08000000000004,-5.125,
2007-01-16,-42.501222222222225,-7.962000000000103,-44.489000000000146,-25.44800000000015,
2007-01-17,-42.501222222222225,-12.602666666666664,-48.401666666666586,-39.46266666666662,
2007-01-18,-42.501222222222225,-9.79600000000005,-49.46000000000015,-38.07900000000018,
2007-01-19,-42.501222222222225,-1.176666666666506,-33.153666666666595,-8.143666666666604,
2007-01-22,-42.501222222222225,-8.235555555555493,-39.01455555555549,-19.953555555555567,
2007-01-23,-42.501222222222225,0.9652222222222235,-30.671777777777777,2.0202222222221735,
2007-01-24,-42.501222222222225,-2.2299999999999045,-37.37799999999993,-11.919999999999959,
2007-01-25,-60.67344444444444,4.987555555555559,-28.81344444444443,3.3815555555555648,
2007-01-26,-65.91877777777779,-7.431777777777825,-48.40577777777776,-28.653777777777805,
2007-01-29,-65.91877777777779,0.8287777777777592,-37.47022222222216,-6.838222222222271,
2007-01-30,-65.91877777777779,-7.00333333333333,-47.92733333333331,-27.083333333333258,
2007-01-31,-75.53033333333332,-28.101333333333343,-69.65033333333338,-58.766333333333364,
2007-02-01,-62.58355555555556,2.0424444444444134,-34.55455555555557,-17.20955555555554,
2007-02-02,-65.32733333333329,-9.255333333333283,-50.95833333333326,-33.72533333333331,
2007-02-05,-70.07199999999995,-10.015999999999963,-49.95300000000003,-25.99599999999998,
2007-02-06,-73.61411111111119,-4.781111111111272,-42.28611111111121,-26.261111111111177,
2007-02-07,-73.24411111111124,-10.071111111111236,-39.485111111111166,-15.577111111111208,
2007-02-08,-75.76033333333345,-5.644333333333407,-35.33733333333345,-6.417333333333431,
2007-02-09,-74.65300000000002,-2.105000000000018,-42.97399999999999,-20.892999999999972,
2007-02-12,-76.97344444444445,3.319555555555553,-37.81544444444438,-15.555444444444447,
2007-02-13,-75.07788888888888,0.5951111111111231,-43.61388888888888,-18.4158888888889,
2007-02-14,-72.08300000000003,7.486999999999966,-26.998000000000047,11.437999999999988,
2007-02-15,-76.61544444444445,5.835555555555516,-36.98844444444444,-10.288444444444508,
2007-02-16,-75.35877777777773,2.793222222222198,-41.940777777777726,-21.884777777777686,
2007-02-20,-79.07933333333335,2.3666666666666742,-48.90533333333326,-23.12233333333336,
2007-02-21,-72.67199999999997,3.634999999999991,-40.958999999999946,-23.894999999999982,
2007-02-22,-69.632,15.144000000000005,-39.52099999999996,-8.781999999999925,
2007-02-23,-82.97200000000015,4.016999999999825,-46.830000000000155,-33.42800000000011,
2007-02-26,-78.64100000000002,5.971000000000004,-48.065,-15.505999999999972,
2007-02-27,-78.77022222222223,9.99577777777779,-54.40722222222229,-10.456222222222209,
2007-02-28,-64.47155555555548,36.983444444444444,-12.661555555555537,31.873444444444544,
2007-03-01,-80.89266666666668,11.958333333333258,-50.1226666666667,-19.212666666666735,
2007-03-02,-90.27688888888889,1.0151111111110822,-74.02488888888894,-56.96288888888887,
2007-03-05,-97.61933333333326,-6.362333333333254,-81.94833333333332,-64.89933333333335,
2007-03-06,-79.50966666666665,17.56733333333341,-43.3266666666666,2.5813333333334185,
2007-03-07,-87.14166666666671,5.8473333333332675,-66.46466666666674,-33.993666666666684,
2007-03-08,-75.10255555555557,25.40144444444445,-33.5405555555555,9.689444444444462,
2007-03-09,-80.59633333333329,22.43366666666668,-37.67433333333332,-5.663333333333412,
2007-03-12,-83.08522222222234,24.73677777777766,-41.779222222222245,-4.708222222222275,
2007-03-13,-95.15999999999985,15.15800000000013,-59.14299999999997,-23.025999999999897,
2007-03-14,-72.45055555555552,51.48644444444449,-13.999555555555503,25.04744444444441,
2007-03-15,-87.92188888888893,29.02211111111103,-37.09288888888892,-2.6958888888889305,
2007-03-16,-87.98633333333345,26.73566666666659,-43.65633333333341,-19.21833333333342,
2007-03-19,-93.92666666666673,23.602333333333263,-53.74166666666673,-39.13766666666669,
2007-03-20,-88.12344444444443,32.55555555555554,-41.99044444444439,-2.1154444444443925,
2007-03-21,-86.90655555555549,45.19144444444453,-5.492555555555441,68.82444444444457,
2007-03-22,-93.91000000000008,19.25,-48.792888888888854,-23.35788888888885,
2007-03-23,-99.67655555555558,33.88044444444449,-34.42750000000001,-5.933500000000095,
2007-03-26,-93.79855555555548,43.660444444444465,-24.96333333333331,10.981666666666683,
2007-03-27,-112.64788888888899,11.779111111111092,-55.940055555555546,-37.89405555555555,
2007-03-28,-94.4133333333333,28.649666666666803,-36.69888888888886,-12.206888888888898,
2007-03-29,-83.8046666666666,56.22433333333345,-28.76133333333331,15.442666666666696,
2007-03-30,-60.00655555555562,35.9324444444444,-51.21233333333339,-31.58133333333336,
2007-04-02,-60.00655555555562,-15.299444444444532,-44.7984444444445,-24.313444444444542,
2007-04-03,-60.00655555555562,-15.299444444444532,-40.82588888888887,-22.7188888888889,
2007-04-04,-60.00655555555562,-15.299444444444532,-38.246666666666556,-34.83666666666659,
2007-04-05,-60.00655555555562,-12.878111111111025,-32.63011111111109,-12.81811111111108,
2007-04-06,-60.00655555555562,-12.878111111111025,-32.63011111111109,-12.81811111111108,
2007-04-09,-60.00655555555562,-12.878111111111025,-39.58966666666663,-23.30766666666665,
2007-04-10,-60.00655555555562,-23.14399999999995,-47.58499999999998,-26.52600000000001,
2007-04-11,-60.00655555555562,-18.710555555555572,-49.94855555555557,-38.315555555555534,
2007-04-12,-60.00655555555562,-23.92822222222219,-39.56922222222221,-30.11322222222219,
2007-04-13,-60.00655555555562,-24.83999999999986,-36.74899999999985,-18.669999999999845,
2007-04-16,-60.00655555555562,-28.13733333333346,-41.999333333333425,-29.416333333333455,
2007-04-17,-60.00655555555562,-32.26111111111106,-45.089111111111094,-30.187111111111108,
2007-04-18,-40.500777777777785,-30.401777777777852,-45.03977777777777,-32.6107777777778,
2007-04-19,-37.93400000000008,-25.966000000000122,-43.63800000000009,-21.94900000000007,
2007-04-20,-37.93400000000008,-26.144777777777733,-37.62077777777779,-17.718777777777802,
2007-04-23,-37.93400000000008,-33.64555555555546,-53.58855555555556,-43.81255555555555,
2007-04-24,-37.93400000000008,-27.971222222222195,-46.01222222222219,-29.166222222222245,
2007-04-25,-37.39933333333329,-19.340333333333206,-32.56833333333327,-15.901333333333298,
2007-04-26,-36.2474444444444,-12.532444444444423,-27.43344444444449,6.669555555555576,
2007-04-27,-45.3945555555556,-36.147555555555584,-48.05455555555562,-29.860555555555663,
2007-04-30,-49.44177777777793,-37.1857777777779,-42.364777777777874,-25.783777777777914,
2007-05-01,-45.21333333333337,-35.785333333333426,-48.100333333333424,-22.025333333333435,
2007-05-02,-44.2638888888888,-38.18388888888887,-46.8168888888888,-32.08288888888882,
2007-05-03,-44.4016666666667,-34.80166666666668,-42.402666666666676,-18.420666666666705,
2007-05-04,-39.831333333333305,-36.86833333333334,-39.958333333333314,-12.333333333333258,
2007-05-07,-40.75400000000013,-40.09200000000004,-55.65800000000007,-50.81000000000006,
2007-05-08,-36.29966666666667,-32.436666666666724,-40.18166666666673,-18.990666666666755,
2007-05-09,-41.19777777777773,-40.96077777777771,-46.4417777777777,-34.32477777777774,
2007-05-10,-46.335000000000036,-45.74500000000006,-53.25700000000006,-33.99400000000003,
2007-05-11,-38.831222222222266,-31.912222222222226,-37.67622222222218,-11.57322222222217,
2007-05-14,-41.55099999999993,-29.331999999999937,-26.182999999999993,-0.9619999999999891,
2007-05-15,-48.64966666666669,-43.45066666666668,-55.67966666666666,-38.11166666666668,
2007-05-16,-47.530000000000086,-38.47700000000003,-34.210000000000036,-9.948000000000093,
2007-05-17,-44.15344444444435,-42.16844444444433,-43.831444444444344,-30.002444444444393,
2007-05-18,-42.02277777777783,-37.88377777777782,-45.29977777777782,-23.933777777777834,
2007-05-21,-47.80188888888887,-38.602888888888856,-46.85588888888884,-30.018888888888853,
2007-05-22,-50.796666666666624,-38.99166666666662,-44.7326666666666,-28.931666666666615,
2007-05-23,-54.852666666666664,-50.404666666666685,-63.61466666666672,-51.60566666666671,
2007-05-24,-51.87022222222225,-58.275222222222226,-72.31122222222228,-72.8132222222223,
2007-05-25,-44.259000000000015,-38.27699999999999,-47.83499999999998,-44.914999999999964,
2007-05-29,-45.51000000000005,-44.51499999999993,-39.80000000000001,-21.968999999999937,
2007-05-30,-55.88577777777783,-52.92477777777782,-63.3517777777779,-62.60277777777782,
2007-05-31,-52.27466666666663,-46.237666666666655,-51.16166666666663,-29.843666666666707,
2007-06-01,-53.57966666666675,-43.92366666666675,-49.63366666666673,-35.086666666666815,
2007-06-04,-52.981555555555644,-39.99855555555564,-48.02755555555564,-25.33355555555562,
2007-06-05,-46.51588888888887,-25.509888888888838,-24.622888888888838,18.324111111111165,
2007-06-06,-56.24633333333338,-46.87133333333338,-57.52033333333338,-45.209333333333404,
2007-06-07,-41.48866666666669,-0.27766666666661877,4.623333333333335,49.85933333333344,
2007-06-08,-64.74444444444447,-65.13444444444451,-102.34044444444447,-102.31044444444444,
2007-06-11,-49.22211111111113,-24.062111111111165,-46.83711111111114,-7.223111111111166,
2007-06-12,-33.58399999999989,12.844000000000051,-12.708999999999946,101.15200000000004,
2007-06-13,-56.59800000000007,-51.900000000000034,-110.93200000000007,-43.64800000000008,
2007-06-14,-57.56900000000002,-38.84700000000004,-91.231,-36.43700000000007,
2007-06-15,-65.38933333333341,-71.46433333333346,-102.51833333333337,-74.50933333333342,
2007-06-18,-65.35899999999992,-52.97399999999993,-108.118,-60.71399999999994,
2007-06-19,-74.36477777777782,-53.50777777777785,-97.54277777777781,-62.53977777777783,
2007-06-20,-67.3102222222222,-48.80622222222223,-89.86722222222227,-29.607222222222276,
2007-06-21,-60.960999999999956,-40.474999999999966,-78.8608333333334,-21.173833333333448,
2007-06-22,-76.96588888888886,-72.02688888888889,-117.31066666666663,-79.60266666666655,
2007-06-25,-60.2256666666666,-43.39466666666658,-89.71200000000005,-44.29400000000004,
2007-06-26,-83.63522222222218,-94.40722222222223,-119.08744444444443,-90.02144444444446,
2007-06-27,-44.894666666666694,-26.176666666666733,-78.67872222222223,-33.7907222222222,
2007-06-28,-63.46677777777785,-62.30377777777784,-106.20866666666666,-77.68266666666665,
2007-06-29,-58.23522222222232,-69.7392222222224,-101.17166666666657,-64.63766666666658,
2007-07-02,-65.03566666666666,-50.41766666666666,-99.62966666666665,-76.56266666666664,
2007-07-03,-65.03566666666666,-47.79505555555551,-101.55205555555557,-70.21505555555558,
2007-07-05,-65.03566666666666,-42.09522222222222,-106.26722222222224,-61.44222222222214,
2007-07-06,-65.03566666666666,-51.72500000000008,-125.36099999999999,-84.94400000000007,
2007-07-09,-65.03566666666666,-63.3002222222222,-131.39622222222215,-79.69322222222218,
2007-07-10,-65.03566666666666,-66.79599999999994,-119.92499999999995,-93.81599999999992,
2007-07-11,-65.03566666666666,-39.18577777777779,-87.54177777777772,-30.640777777777714,
2007-07-12,-65.03566666666666,-42.02044444444448,-93.72344444444451,-27.919444444444537,
2007-07-13,-65.03566666666666,-52.39999999999998,-116.11600000000004,-76.38900000000001,
2007-07-16,-65.03566666666666,-45.841999999999985,-99.23000000000002,-50.269000000000005,
2007-07-17,-65.03566666666666,-73.73966666666672,-135.6256666666667,-100.8946666666667,
2007-07-18,-54.293666666666695,-30.72066666666666,-59.15166666666664,7.874333333333311,
2007-07-19,-65.26299999999998,-60.16699999999997,-103.24899999999997,-62.627999999999986,
2007-07-20,-58.82044444444443,-57.400444444444474,-94.36844444444444,-67.58744444444449,
2007-07-23,-58.82044444444443,-67.11200000000008,-103.71500000000003,-66.11500000000007,
2007-07-24,-74.44377777777777,-90.93177777777782,-131.51877777777776,-119.28177777777779,
2007-07-25,-59.539999999999964,-54.77799999999996,-85.38499999999993,-40.323999999999955,
2007-07-26,-49.100777777777694,-32.74277777777769,-52.93177777777771,-23.34577777777764,
2007-07-27,-75.28433333333322,-86.01033333333322,-125.14733333333328,-73.01333333333321,
2007-07-30,-47.544333333333384,-40.48033333333342,-89.11933333333343,-43.59133333333341,
2007-07-31,-62.05899999999991,-83.96299999999991,-127.70799999999997,-80.6149999999999,
2007-08-01,-26.163222222222203,-0.037222222222226264,-28.177222222222156,7.620777777777789,
2007-08-02,-48.278999999999996,-31.28800000000001,-66.055,4.833000000000084,
2007-08-03,-75.10633333333328,-70.08033333333333,-109.2283333333333,-47.0023333333333,
2007-08-06,-53.539666666666676,-21.735666666666646,-71.32766666666669,-24.281666666666638,
2007-08-07,-48.64911111111104,-28.186111111111074,-56.930111111111046,34.770888888888976,
2007-08-08,-46.000888888888994,-24.366888888889036,-57.51188888888896,9.90111111111105,
2007-08-09,-59.15599999999995,-46.958999999999946,-92.92499999999995,-60.370999999999924,
2007-08-10,-35.40066666666672,-5.9336666666666815,-26.68966666666671,32.979333333333386,
2007-08-13,-63.14099999999996,-61.85299999999995,-103.72899999999993,-49.920000000000016,
2007-08-14,-49.65777777777765,-46.10877777777773,-83.93377777777766,-25.87177777777771,
2007-08-15,-43.140666666666675,-22.970666666666716,-54.88666666666671,-17.61766666666665,
2007-08-16,-17.63111111111118,30.19688888888885,-18.489111111111185,28.389888888888834,
2007-08-17,-42.287777777777706,-35.95777777777772,-86.24177777777771,-75.02077777777771,
2007-08-20,-71.8631111111111,-73.6201111111111,-150.03211111111108,-64.43811111111108,
2007-08-21,-110.93999999999994,-101.11999999999995,-159.45299999999992,-84.29799999999994,
2007-08-22,-89.61744444444446,-49.47744444444447,-120.40144444444445,-55.20844444444447,
2007-08-23,-61.144444444444446,-33.11444444444447,-88.4954444444445,-18.484444444444478,
2007-08-24,-76.15200000000004,-82.82999999999998,-146.478,-86.916,
2007-08-27,-103.42399999999998,-121.58699999999999,-184.48399999999998,-73.303,
2007-08-28,-85.78544444444435,-81.54144444444444,-164.6604444444444,-107.54144444444438,
2007-08-29,-74.25511111111109,-48.93111111111108,-125.25811111111102,-37.46711111111102,
2007-08-30,-63.795000000000016,-47.36500000000001,-132.348,-47.29099999999994,
2007-08-31,-90.73388888888894,-83.9758888888889,-184.71288888888893,-83.18788888888895,
2007-09-04,-88.71955555555553,-66.9705555555555,-161.56755555555554,-88.55655555555552,
2007-09-05,-86.37099999999992,-63.51899999999995,-170.60399999999993,-82.48099999999994,
2007-09-06,-71.73800000000006,-49.922000000000025,-139.16500000000002,-40.70300000000009,
2007-09-07,-77.58300000000003,-51.773000000000025,-132.74200000000002,-45.607000000000085,
2007-09-10,-78.57455555555555,-83.4995555555555,-161.03955555555552,-79.4345555555555,
2007-09-11,-84.94066666666657,-70.9056666666666,-137.49566666666658,-38.66266666666661,
2007-09-12,-88.40966666666662,-74.92466666666667,-141.34966666666662,-66.00066666666663,
2007-09-13,-92.77677777777768,-97.81377777777772,-156.6727777777777,-84.24277777777769,
2007-09-14,-66.33500000000004,-73.96700000000004,-135.74900000000002,-65.1210000000001,
2007-09-17,-71.22666666666663,-66.21466666666669,-132.80866666666668,-90.16266666666667,
2007-09-18,-65.10144444444444,-65.1174444444444,-120.5144444444444,-40.24444444444441,
2007-09-19,-70.16488888888881,-31.318888888888807,-67.47888888888878,-24.469888888888818,
2007-09-20,-53.25600000000003,-1.3600000000000136,-71.43533333333335,-21.56133333333338,
2007-09-21,-84.55188888888887,-60.36788888888884,-113.13266666666664,-80.14766666666668,
2007-09-24,-80.26833333333332,-45.750333333333344,-88.23599999999993,-58.009999999999934,
2007-09-25,-72.66499999999996,-40.703999999999894,-85.55833333333334,-29.59633333333329,
2007-09-26,-66.68099999999998,-47.013000000000034,-93.56277777777785,-66.95777777777789,
2007-09-27,-71.48222222222216,-55.13422222222215,-99.21233333333345,-81.5963333333334,
2007-09-28,-25.38311111111102,-17.033111111111054,-88.11955555555556,-62.24155555555558,
2007-10-01,-25.38311111111102,-54.885333333333335,-108.01533333333333,-97.5503333333333,
2007-10-02,-25.38311111111102,-45.18100000000004,-94.92700000000002,-100.37300000000005,
2007-10-03,-25.38311111111102,-26.718999999999937,-67.666,-25.226,
2007-10-04,-25.38311111111102,-49.132444444444445,-103.48344444444444,-89.07044444444443,
2007-10-05,-25.38311111111102,-50.96211111111114,-96.54411111111108,-71.02911111111109,
2007-10-08,-25.38311111111102,-50.96211111111114,-96.54411111111108,-71.02911111111109,
2007-10-09,-25.38311111111102,-41.735000000000014,-86.56700000000001,-62.27600000000007,
2007-10-10,-53.719444444444434,-41.4854444444444,-83.29744444444441,-56.369444444444355,
2007-10-11,-53.719444444444434,-69.96633333333335,-112.48733333333331,-100.37133333333333,
2007-10-12,-53.719444444444434,-43.815999999999974,-86.46300000000008,-66.97400000000005,
2007-10-15,-53.719444444444434,-39.69233333333335,-71.20433333333335,-44.87033333333335,
2007-10-16,-53.719444444444434,-44.327999999999975,-83.91499999999996,-79.30999999999995,
2007-10-17,-53.719444444444434,-36.403111111111116,-75.36611111111108,-33.387111111111096,
2007-10-18,-53.719444444444434,-49.72866666666664,-90.60566666666665,-75.18666666666667,
2007-10-19,-53.719444444444434,-60.07777777777778,-91.01577777777777,-78.63777777777779,
2007-10-22,-53.719444444444434,-30.815999999999917,-57.059999999999945,-23.977999999999952,
2007-10-23,-53.719444444444434,-40.59111111111105,-73.35011111111112,-56.93711111111111,
2007-10-24,-44.17666666666673,-15.448666666666725,-54.64366666666672,-40.47766666666672,
2007-10-25,-34.73244444444447,-10.124444444444407,-36.148444444444465,14.242555555555555,
2007-10-26,-34.73244444444447,-20.075444444444372,-57.12544444444438,-13.346444444444387,
2007-10-29,-48.97733333333326,-37.394333333333236,-77.00433333333325,-52.787333333333265,
2007-10-30,-48.97733333333326,-39.06499999999994,-78.86099999999993,-51.72399999999993,
2007-10-31,-48.97733333333326,-33.868888888888875,-67.63288888888889,-49.604888888888865,
2007-11-01,-48.97733333333326,-49.52733333333333,-91.91433333333333,-63.35733333333337,
2007-11-02,-48.97733333333326,2.893000000000086,-28.095999999999947,2.5640000000000214,
2007-11-05,-48.97733333333326,-19.352666666666607,-52.30166666666662,-20.369666666666546,
2007-11-06,-43.21455555555559,-20.170555555555552,-63.065555555555534,-17.40855555555561,
2007-11-07,-61.27577777777782,-69.82077777777783,-129.80477777777782,-88.48377777777785,
2007-11-08,-62.82900000000001,-36.519000000000005,-97.709,-30.369000000000028,
2007-11-09,-83.89933333333329,-65.04733333333331,-127.03533333333331,-68.42933333333326,
2007-11-12,-83.89933333333329,-65.04733333333331,-127.03533333333331,-68.42933333333326,
2007-11-13,-53.539222222222236,-47.00022222222225,-97.78522222222222,-51.396222222222264,
2007-11-14,-84.95600000000007,-96.54800000000006,-147.78500000000003,-108.10600000000005,
2007-11-15,-94.32022222222224,-104.35222222222222,-162.7952222222222,-132.48122222222224,
2007-11-16,-74.41933333333338,-56.40733333333338,-105.59333333333342,-44.5053333333334,
2007-11-19,-100.60300000000001,-108.87800000000004,-143.66500000000002,-91.36200000000002,
2007-11-20,-67.20766666666663,-55.63466666666659,-77.4946666666666,-25.7496666666666,
2007-11-21,-102.56622222222211,-162.7392222222221,-179.58922222222216,-107.18222222222215,
2007-11-23,-89.53666666666663,-118.97066666666666,-182.24466666666666,-123.83966666666669,
2007-11-26,-121.9249999999999,-168.6569999999999,-188.7419999999999,-77.2349999999999,
2007-11-27,-99.99433333333337,-106.35233333333338,-143.1593333333334,-61.90833333333336,
2007-11-28,-106.06788888888889,-95.12588888888888,-125.67688888888893,-36.79188888888888,
2007-11-29,-115.31466666666665,-112.3246666666667,-171.66666666666669,-104.82566666666668,
2007-11-30,-135.46222222222235,-141.08722222222235,-199.68422222222236,-157.07122222222233,
2007-12-03,-150.2718888888889,-162.53288888888892,-207.0068888888889,-182.5098888888889,
2007-12-04,-120.94188888888885,-100.6098888888888,-128.60088888888885,-55.54788888888885,
2007-12-05,-87.49999999999989,-36.08099999999996,-46.208999999999946,94.07000000000005,
2007-12-06,-97.0582222222223,-72.27622222222226,-111.37022222222225,-53.07622222222227,
2007-12-07,-127.68544444444444,-91.09644444444444,-153.87044444444444,-111.18844444444449,
2007-12-10,-100.59566666666666,-56.87766666666664,-119.89066666666668,-46.47566666666671,
2007-12-11,-145.30666666666667,-119.23266666666672,-179.42066666666668,-117.4686666666667,
2007-12-12,-82.53922222222224,-54.94322222222223,-115.27222222222224,-14.849222222222181,
2007-12-13,-68.42844444444444,-25.79944444444442,-83.30644444444442,32.35655555555553,
2007-12-14,-86.50400000000002,-64.84699999999998,-147.98900000000003,-81.14500000000004,
2007-12-17,-133.8583333333333,-138.7333333333333,-249.13133333333334,-197.51833333333332,
2007-12-18,-83.33744444444449,-74.95444444444445,-156.8734444444445,-75.3394444444445,
2007-12-19,-107.47544444444446,-123.48444444444448,-228.16344444444448,-225.04444444444445,
2007-12-20,-78.58366666666666,-24.164666666666676,-114.09755555555557,-15.15055555555557,
2007-12-21,-104.09311111111111,-70.36511111111116,-157.58599999999996,-35.087999999999965,
2007-12-24,-80.60522222222221,-62.864222222222224,-157.58599999999996,-73.68899999999996,
2007-12-26,-82.29266666666666,-74.36966666666666,-164.132,-83.298,
2007-12-27,-100.5595555555555,-65.05755555555555,-146.95933333333338,-65.01433333333341,
2007-12-28,-97.53677777777779,-99.72677777777773,-169.18244444444443,-105.93444444444441,
2007-12-31,-83.255,-77.48000000000002,-143.02088888888892,-91.88188888888891,
2008-01-02,-83.255,-77.48000000000002,-112.38099999999997,-33.610000000000014,
2008-01-03,-83.255,-77.48000000000002,-132.99522222222225,-54.61322222222225,
2008-01-04,-83.255,-13.826222222222157,-80.90722222222217,-7.076222222222157,
2008-01-07,-83.255,-55.94366666666667,-100.78466666666668,-36.557666666666705,
2008-01-08,-83.255,-114.96166666666664,-171.25366666666665,-142.33466666666664,
2008-01-09,-83.255,-12.96866666666665,-56.5866666666667,12.86833333333334,
2008-01-10,-56.01944444444439,-46.61944444444441,-109.61344444444438,-19.956444444444344,
2008-01-11,-56.01944444444439,-68.32,-137.371,-71.07400000000001,
2008-01-14,-56.01944444444439,-63.0,-130.162,-63.53000000000003,
2008-01-15,-56.01944444444439,-84.09044444444444,-142.14444444444442,-90.29944444444442,
2008-01-16,-56.01944444444439,-35.55844444444443,-79.09944444444443,2.3015555555555807,
2008-01-17,-56.01944444444439,-73.03999999999996,-134.90099999999998,-59.599999999999966,
2008-01-18,-56.01944444444439,-49.05455555555545,-130.87355555555547,-87.85055555555547,
2008-01-22,-56.01944444444439,-126.16555555555558,-186.2215555555556,-147.99955555555562,
2008-01-23,-56.01944444444439,93.78933333333333,101.7593333333333,288.82433333333336,
2008-01-24,-56.01944444444439,13.248222222222182,-37.20377777777779,41.9662222222222,
2008-01-25,-56.01944444444439,-107.04655555555559,-173.0315555555556,-104.4895555555556,
2008-01-28,-68.12155555555549,-75.84855555555552,-148.2495555555555,-84.98355555555551,
2008-01-29,-54.81100000000001,-51.495000000000005,-102.86600000000001,-11.375,
2008-01-30,-124.42522222222223,-154.3172222222222,-249.41922222222223,-181.30122222222224,
2008-01-31,-93.95133333333337,-138.07133333333337,-212.35633333333337,-142.60833333333335,
2008-02-01,-81.90399999999997,-88.66499999999999,-157.57099999999997,-99.28799999999995,
2008-02-04,-63.434,-68.86999999999998,-139.89799999999997,-67.16999999999999,
2008-02-05,-82.24144444444448,-100.01244444444447,-148.29944444444448,-91.83744444444449,
2008-02-06,-91.54000000000002,-83.34800000000001,-142.86100000000002,-117.43700000000001,
2008-02-07,-46.06200000000001,-21.396999999999963,-92.43699999999998,-39.05799999999999,
2008-02-08,-81.77399999999997,-91.76499999999999,-156.58999999999997,-129.618,
2008-02-11,-78.66122222222222,-86.32822222222225,-149.66222222222223,-94.26822222222222,
2008-02-12,-89.75177777777779,-106.02877777777778,-185.7697777777778,-123.91477777777779,
2008-02-13,-62.78933333333333,-36.48533333333336,-109.48233333333332,-12.125333333333316,
2008-02-14,-71.12333333333336,-82.04033333333336,-205.7593333333334,-118.47133333333338,
2008-02-15,-78.08366666666669,-88.32166666666669,-220.4326666666667,-141.0766666666667,
2008-02-18,-78.08366666666669,-88.32166666666669,-220.4326666666667,-141.0766666666667,
2008-02-19,-66.196,-41.458999999999975,-181.47199999999998,-66.23699999999997,
2008-02-20,-90.05455555555551,-91.43655555555551,-253.2205555555555,-202.5315555555555,
2008-02-21,-86.2021111111111,-91.02611111111108,-212.1771111111111,-137.97511111111106,
2008-02-22,-51.39533333333338,-39.445333333333366,-181.76833333333337,-96.54633333333337,
2008-02-25,-69.97399999999999,-59.803999999999974,-186.793,-96.268,
2008-02-26,-92.9772222222222,-84.90422222222219,-224.2012222222222,-106.07622222222221,
2008-02-27,-77.94111111111113,-48.53711111111113,-200.67211111111112,-74.91511111111112,
2008-02-28,-111.00033333333334,-48.53711111111113,-289.8953333333333,-214.86033333333336,
2008-02-29,-85.08477777777776,-108.82077777777776,-230.63677777777775,-137.55977777777775,
2008-03-03,-59.75744444444442,-50.85844444444439,-187.6574444444444,-25.951444444444405,
2008-03-04,-57.361111111111114,-31.974111111111142,-133.95411111111113,11.083888888888879,
2008-03-05,-122.55499999999998,-121.19699999999996,-234.78299999999996,-116.61699999999998,
2008-03-06,-154.4474444444444,-157.27444444444438,-321.0134444444444,-199.5934444444444,
2008-03-07,-107.48000000000005,-138.46300000000002,-261.79100000000005,-159.73800000000006,
2008-03-10,-107.53288888888888,-119.69288888888886,-234.44088888888888,-80.78188888888886,
2008-03-11,-74.55733333333336,-108.07933333333337,-259.51133333333337,-167.19633333333337,
2008-03-12,-103.7227777777778,-173.9737777777778,-302.7627777777778,-127.31277777777778,
2008-03-13,-100.83188888888884,-139.03388888888884,-266.70388888888886,-114.29688888888886,
2008-03-14,-71.27200000000002,-50.57400000000001,-224.16700000000003,2.5519999999999925,
2008-03-17,-135.56833333333333,-153.99233333333333,-260.8883333333333,-101.45833333333333,
